INFO 2021-05-04 11:35:32,826 autoreload 8365 140498019043136 Watching for file changes with StatReloader
DEBUG 2021-05-05 09:07:05,480 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/middleware/__init__.py first seen with mtime 1616747084.4909322
DEBUG 2021-05-05 09:07:05,480 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/views/__init__.py first seen with mtime 1616747084.506932
DEBUG 2021-05-05 09:07:05,480 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/openpyxl/utils/exceptions.py first seen with mtime 1620175130.1033592
DEBUG 2021-05-05 09:07:05,480 autoreload 26083 139638884480832 File /usr/lib/python3.6/sysconfig.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,480 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/backends/__init__.py first seen with mtime 1616747084.4589322
DEBUG 2021-05-05 09:07:05,480 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/sessions/apps.py first seen with mtime 1616747084.3869321
DEBUG 2021-05-05 09:07:05,480 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/SiteGAD/catalog/__init__.py first seen with mtime 1616747470.798947
DEBUG 2021-05-05 09:07:05,480 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/mail/message.py first seen with mtime 1616747084.450932
DEBUG 2021-05-05 09:07:05,480 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/openpyxl/drawing/line.py first seen with mtime 1620175130.095359
DEBUG 2021-05-05 09:07:05,480 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/models/fields/mixins.py first seen with mtime 1616747084.4749322
DEBUG 2021-05-05 09:07:05,480 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/openpyxl/cell/__init__.py first seen with mtime 1620175130.0873592
DEBUG 2021-05-05 09:07:05,480 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/import_export/fields.py first seen with mtime 1620175126.315359
DEBUG 2021-05-05 09:07:05,480 autoreload 26083 139638884480832 File /usr/lib/python3.6/email/_encoded_words.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,481 autoreload 26083 139638884480832 File /usr/lib/python3.6/asyncio/unix_events.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,481 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/tablib/formats/_yaml.py first seen with mtime 1620175126.783359
DEBUG 2021-05-05 09:07:05,481 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/openpyxl/utils/units.py first seen with mtime 1620175130.1033592
DEBUG 2021-05-05 09:07:05,481 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/defusedxml/common.py first seen with mtime 1620175130.6913593
DEBUG 2021-05-05 09:07:05,481 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/auth/models.py first seen with mtime 1616747084.170932
DEBUG 2021-05-05 09:07:05,481 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/urls/utils.py first seen with mtime 1616747084.4989321
DEBUG 2021-05-05 09:07:05,481 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/encoding.py first seen with mtime 1616747084.4989321
DEBUG 2021-05-05 09:07:05,481 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/transaction.py first seen with mtime 1616747084.4589322
DEBUG 2021-05-05 09:07:05,481 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/models/indexes.py first seen with mtime 1616747084.4749322
DEBUG 2021-05-05 09:07:05,481 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/pymysql/__init__.py first seen with mtime 1616747975.3989668
DEBUG 2021-05-05 09:07:05,481 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/views/decorators/http.py first seen with mtime 1616747084.506932
DEBUG 2021-05-05 09:07:05,481 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/pytz/__init__.py first seen with mtime 1616747084.9749322
DEBUG 2021-05-05 09:07:05,481 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/models/base.py first seen with mtime 1616747084.470932
DEBUG 2021-05-05 09:07:05,481 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/odf/text.py first seen with mtime 1579366058.0
DEBUG 2021-05-05 09:07:05,481 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/files/move.py first seen with mtime 1616747084.450932
DEBUG 2021-05-05 09:07:05,481 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/sqlparse/filters/__init__.py first seen with mtime 1616747084.6029322
DEBUG 2021-05-05 09:07:05,482 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/sessions/base_session.py first seen with mtime 1616747084.3869321
DEBUG 2021-05-05 09:07:05,482 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/models/utils.py first seen with mtime 1616747084.4749322
DEBUG 2021-05-05 09:07:05,482 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/checks/registry.py first seen with mtime 1616747084.450932
DEBUG 2021-05-05 09:07:05,482 autoreload 26083 139638884480832 File /usr/lib/python3.6/pkgutil.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,482 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/tablib/formats/_html.py first seen with mtime 1620175126.783359
DEBUG 2021-05-05 09:07:05,482 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/pytz/tzfile.py first seen with mtime 1616747084.9749322
DEBUG 2021-05-05 09:07:05,482 autoreload 26083 139638884480832 File /usr/lib/python3.6/_compression.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,482 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/SiteGAD/manage.py first seen with mtime 1616747186.1829362
DEBUG 2021-05-05 09:07:05,482 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/backends/mysql/__init__.py first seen with mtime 1616747084.462932
DEBUG 2021-05-05 09:07:05,482 autoreload 26083 139638884480832 File /usr/lib/python3.6/decimal.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,482 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/autoreload.py first seen with mtime 1616747084.4989321
DEBUG 2021-05-05 09:07:05,482 autoreload 26083 139638884480832 File /usr/lib/python3.6/email/errors.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,482 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/openpyxl/chart/print_settings.py first seen with mtime 1620175130.0873592
DEBUG 2021-05-05 09:07:05,482 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/models/fields/related.py first seen with mtime 1616747084.4749322
DEBUG 2021-05-05 09:07:05,482 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/openpyxl/comments/shape_writer.py first seen with mtime 1620175130.0913591
DEBUG 2021-05-05 09:07:05,482 autoreload 26083 139638884480832 File /usr/lib/python3.6/asyncio/streams.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,483 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/defaulttags.py first seen with mtime 1616747084.4909322
DEBUG 2021-05-05 09:07:05,483 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/auth/base_user.py first seen with mtime 1616747084.170932
DEBUG 2021-05-05 09:07:05,483 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/contenttypes/models.py first seen with mtime 1616747084.210932
DEBUG 2021-05-05 09:07:05,483 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/pymysql/connections.py first seen with mtime 1616747975.3989668
DEBUG 2021-05-05 09:07:05,483 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/openpyxl/workbook/_writer.py first seen with mtime 1620175130.1033592
DEBUG 2021-05-05 09:07:05,483 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/migrations/state.py first seen with mtime 1616747084.470932
DEBUG 2021-05-05 09:07:05,483 autoreload 26083 139638884480832 File /usr/lib/python3.6/tempfile.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,483 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/models/query_utils.py first seen with mtime 1616747084.4749322
DEBUG 2021-05-05 09:07:05,483 autoreload 26083 139638884480832 File /usr/lib/python3.6/types.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,483 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/tablib/__init__.py first seen with mtime 1620175126.783359
DEBUG 2021-05-05 09:07:05,483 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/forms/renderers.py first seen with mtime 1616747084.482932
DEBUG 2021-05-05 09:07:05,483 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/admin/checks.py first seen with mtime 1616747084.038932
DEBUG 2021-05-05 09:07:05,483 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/handlers/base.py first seen with mtime 1616747084.450932
DEBUG 2021-05-05 09:07:05,483 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/smartif.py first seen with mtime 1616747084.4909322
DEBUG 2021-05-05 09:07:05,483 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/staticfiles/checks.py first seen with mtime 1616747084.4429321
DEBUG 2021-05-05 09:07:05,483 autoreload 26083 139638884480832 File /usr/lib/python3.6/concurrent/futures/_base.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,484 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/files/base.py first seen with mtime 1616747084.450932
DEBUG 2021-05-05 09:07:05,484 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/et_xmlfile/xmlfile.py first seen with mtime 1620175130.9433591
DEBUG 2021-05-05 09:07:05,484 autoreload 26083 139638884480832 File /usr/lib/python3.6/xml/sax/__init__.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,484 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/files/__init__.py first seen with mtime 1616747084.450932
DEBUG 2021-05-05 09:07:05,484 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/models/signals.py first seen with mtime 1616747084.4749322
DEBUG 2021-05-05 09:07:05,484 autoreload 26083 139638884480832 File /usr/lib/python3.6/secrets.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,484 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/openpyxl/utils/indexed_list.py first seen with mtime 1620175130.1033592
DEBUG 2021-05-05 09:07:05,484 autoreload 26083 139638884480832 File /usr/lib/python3.6/functools.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,484 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/serializers/__init__.py first seen with mtime 1616747084.4589322
DEBUG 2021-05-05 09:07:05,484 autoreload 26083 139638884480832 File /usr/lib/python3.6/uu.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,484 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/auth/password_validation.py first seen with mtime 1616747084.170932
DEBUG 2021-05-05 09:07:05,484 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/checks/translation.py first seen with mtime 1616747084.450932
DEBUG 2021-05-05 09:07:05,484 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/openpyxl/styles/colors.py first seen with mtime 1620175130.0993593
DEBUG 2021-05-05 09:07:05,484 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/import_export/formats/base_formats.py first seen with mtime 1620175126.315359
DEBUG 2021-05-05 09:07:05,484 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/staticfiles/finders.py first seen with mtime 1616747084.4429321
DEBUG 2021-05-05 09:07:05,485 autoreload 26083 139638884480832 File /usr/lib/python3.6/traceback.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,485 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/openpyxl/reader/__init__.py first seen with mtime 1620175130.0993593
DEBUG 2021-05-05 09:07:05,485 autoreload 26083 139638884480832 File /usr/lib/python3.6/gzip.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,485 autoreload 26083 139638884480832 File /usr/lib/python3.6/inspect.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,485 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/openpyxl/workbook/child.py first seen with mtime 1620175130.1033592
DEBUG 2021-05-05 09:07:05,485 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/et_xmlfile/__init__.py first seen with mtime 1620175130.9433591
DEBUG 2021-05-05 09:07:05,485 autoreload 26083 139638884480832 File /usr/lib/python3.6/email/_policybase.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,485 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/openpyxl/chartsheet/custom.py first seen with mtime 1620175130.0913591
DEBUG 2021-05-05 09:07:05,485 autoreload 26083 139638884480832 File /usr/lib/python3.6/posixpath.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,485 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/regex_helper.py first seen with mtime 1616747084.502932
DEBUG 2021-05-05 09:07:05,485 autoreload 26083 139638884480832 File /usr/lib/python3.6/ctypes/util.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,485 autoreload 26083 139638884480832 File /usr/lib/python3.6/token.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,485 autoreload 26083 139638884480832 File /usr/lib/python3.6/xml/__init__.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,485 autoreload 26083 139638884480832 File /usr/lib/python3.6/email/quoprimime.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,485 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/openpyxl/xml/constants.py first seen with mtime 1620175130.1073592
DEBUG 2021-05-05 09:07:05,486 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/xlwt/Utils.py first seen with mtime 1620175129.4233592
DEBUG 2021-05-05 09:07:05,486 autoreload 26083 139638884480832 File /usr/lib/python3.6/email/mime/message.py first seen with mtime 1611675180.0
DEBUG 2021-05-05 09:07:05,486 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/odf/grammar.py first seen with mtime 1579366058.0
DEBUG 2021-05-05 09:07:05,486 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/asyncio.py first seen with mtime 1616747084.4989321
DEBUG 2021-05-05 09:07:05,486 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/tablib/exceptions.py first seen with mtime 1620175126.783359
DEBUG 2021-05-05 09:07:05,486 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/openpyxl/chart/line_chart.py first seen with mtime 1620175130.0873592
DEBUG 2021-05-05 09:07:05,486 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/timezone.py first seen with mtime 1616747084.502932
DEBUG 2021-05-05 09:07:05,486 autoreload 26083 139638884480832 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/openpyxl/chartsheet/chartsheet.py first seen with mtime 1620175130.0913591
